TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent,SentimentScore
Fine . I'd like to do it.,PrComment,https://github.com/tensorflow/tensorflow/pull/14831#discussion_r152773725,ZhengshengWei,2017-11-23 11:09:12,14819,14831,Algorithm design bug,0,Fine . I'd like to do it.,2
Small nit: Prefer to avoid making unrelated formatting changes.,PrComment,https://github.com/tensorflow/tensorflow/pull/14872#discussion_r170094867,josh11b,2018-02-22 21:13:41,14871,14872,Processor bug,1,Small nit: Prefer to avoid making unrelated formatting changes.,-1
Thanks @josh11b. The unrelated formatting changes in those two files have been removed.,PrComment,https://github.com/tensorflow/tensorflow/pull/14872#discussion_r170101315,yongtang,2018-02-22 21:38:43,14871,14872,Processor bug,1,Thanks @josh11b. The unrelated formatting changes in those two files have been removed.,3
"normally when we talk about ""squared difference"" we are referring to the L2 metric in a vector space. Therefore, this function should compute conj(x-y)*(x-y). In other words, you need to modify the implementation as well by adding a conjugation to the first input for complex types.",PrComment,https://github.com/tensorflow/tensorflow/pull/14939#discussion_r222860700,rmlarsen,2018-10-04 23:54:46,14932,14939,Data bug,1,"normally when we talk about ""squared difference"" we are referring to the L2 metric in a vector space. Therefore, this function should compute conj(x-y)*(x-y). In other words, you need to modify the implementation as well by adding a conjugation to the first input for complex types.",0
missing colon at the end,PrComment,https://github.com/tensorflow/tensorflow/pull/18052#discussion_r177896678,rmlarsen,2018-03-28 21:30:46,7404,18052,Documentation bug,0,missing colon at the end,-1
linter will complain if lines are >80 chars.,PrComment,https://github.com/tensorflow/tensorflow/pull/18052#discussion_r177896775,rmlarsen,2018-03-28 21:31:05,7404,18052,Documentation bug,0,linter will complain if lines are >80 chars.,-1
Hmmm so the semantics of GetChildren are not clear when PERMISSION_DENIED is returned. Should we try to process the children in the vector? Might be better to bail if we hit PERMISSION_DENIED?,PrComment,https://github.com/tensorflow/tensorflow/pull/19307#discussion_r209071971,rohan100jain,2018-08-09 20:41:46,19274,19307,Code bug,1,Hmmm so the semantics of GetChildren are not clear when PERMISSION_DENIED is returned. Should we try to process the children in the vector? Might be better to bail if we hit PERMISSION_DENIED?,0
Remove this comment line,PrComment,https://github.com/tensorflow/tensorflow/pull/19307#discussion_r211369700,rohan100jain,2018-08-20 18:50:45,19274,19307,Code bug,1,Remove this comment line,0
"why use gen_io_ops.matching_files.. why not file_io.get_matching_files instead? In fact try looking for .../test_dir/*/file*.txt and expect to only find file1.txt, file2.txt and file3.txt",PrComment,https://github.com/tensorflow/tensorflow/pull/19307#discussion_r211370229,rohan100jain,2018-08-20 18:52:20,19274,19307,Code bug,1,"why use gen_io_ops.matching_files.. why not file_io.get_matching_files instead? In fact try looking for .../test_dir/*/file*.txt and expect to only find file1.txt, file2.txt and file3.txt",0
"Thanks for the fix!
I think we might also be leaking `ctarget`, perhaps we can move the block that calls `GetStringUTFChars` to fill in `ctarget` after this `if (config != nullptr)` block so that we don't leak it?",PrComment,https://github.com/tensorflow/tensorflow/pull/20558#discussion_r200815431,asimshankar,2018-07-07 15:39:47,17698,20558,Memory bug,0,"Thanks for the fix! I think we might also be leaking [code], perhaps we can move the block that calls [code] to fill in [code] after this [code] block so that we don't leak it?",2
"Thanks for your reminder, this may be the better way. I'll update this commit.",PrComment,https://github.com/tensorflow/tensorflow/pull/20558#discussion_r200816711,weberxie,2018-07-07 16:31:52,17698,20558,Memory bug,0,"Thanks for your reminder, this may be the better way. I'll update this commit.",3
"It would be great to put the comments alongside the change in the code. Same for the change below.
Thanks for the catch.",PrComment,https://github.com/tensorflow/tensorflow/pull/21677#discussion_r228681938,protoget,2018-10-26 22:33:26,21676,21677,Test bug,0,It would be great to put the comments alongside the change in the code. Same for the change below. Thanks for the catch.,3
@protoget Thanks for the review.  I've added an explanatory comment to each of the changes.,PrComment,https://github.com/tensorflow/tensorflow/pull/21677#discussion_r228909737,markdryan,2018-10-29 12:47:15,21676,21677,Test bug,0,@protoget Thanks for the review. I've added an explanatory comment to each of the changes.,3
"I'd probaby put details about the ""AVX512 builds as the
embedding operation makes use of Eigen's fast vectorized square root
algorithm for doubles"" etc.",PrComment,https://github.com/tensorflow/tensorflow/pull/21677#discussion_r229122356,protoget,2018-10-29 22:33:11,21676,21677,Test bug,0,"I'd probaby put details about the ""AVX512 builds as the embedding operation makes use of Eigen's fast vectorized square root algorithm for doubles"" etc.",0
@protoget I've updated the comments to explicitly mention the AVX512 builds.,PrComment,https://github.com/tensorflow/tensorflow/pull/21677#discussion_r229233101,markdryan,2018-10-30 09:36:53,21676,21677,Test bug,0,@protoget I've updated the comments to explicitly mention the AVX512 builds.,0
"@protoget Does the updated comment read okay to you now?  If not, I'm happy to change it.",PrComment,https://github.com/tensorflow/tensorflow/pull/21677#discussion_r231296008,markdryan,2018-11-06 21:17:19,21676,21677,Test bug,0,"@protoget Does the updated comment read okay to you now? If not, I'm happy to change it.",3
"Thanks for the PR! But can't we do something even more direct here?

This code already assumes that shape.ndims is not None, and that dim is a Python integer. So I don't think we need to do this test as part of the graph — we can do it in Python instead, which is simpler and easier to understand. i.e., I think you can just write:

```python
if dim < -shape.ndims or dim >= shape.ndims:
  raise ... etc.
```

This would also give the caller a more usable backtrace from Python, rather than a somewhat more cryptic error when running the graph.",PrComment,https://github.com/tensorflow/tensorflow/pull/22849#discussion_r224214267,hawkinsp,2018-10-10 19:38:27,22793,22849,Algorithm design bug,0,"Thanks for the PR! But can't we do something even more direct here? This code already assumes that shape.ndims is not None, and that dim is a Python integer. So I don't think we need to do this test as part of the graph — we can do it in Python instead, which is simpler and easier to understand. i.e., I think you can just write: ``[code]`` This would also give the caller a more usable backtrace from Python, rather than a somewhat more cryptic error when running the graph.",2
"In this case we should set an error to avoid accidentally returning an invalid value:

```suggestion
    OP_REQUIRES(ctx, !already_cancelled, errors::Cancelled(""Loop execution was cancelled.""));
```",PrComment,https://github.com/tensorflow/tensorflow/pull/23811#discussion_r234661301,mrry,2018-11-19 15:25:26,22217,23811,Code bug,1,In this case we should set an error to avoid accidentally returning an invalid value: ``[code]``,0
I agree with your suggestion. It is better to raise an error for this case. Will change it.,PrComment,https://github.com/tensorflow/tensorflow/pull/23811#discussion_r234858202,feihugis,2018-11-20 03:23:00,22217,23811,Code bug,1,I agree with your suggestion. It is better to raise an error for this case. Will change it.,3
"After changing it to be as follows, the `errors::Cancelled(""Loop execution was cancelled."")` did not arise as expected. I attach the log of the test case here.

```C++
void LoopCondOp::Compute(OpKernelContext* context) {
  CancellationManager* cm = context->cancellation_manager();
  bool already_cancelled = cm->IsCancelled();
  OP_REQUIRES(context, !already_cancelled,
              errors::Cancelled(""Loop execution was cancelled.""));

  context->set_output(0, context->input(0));
}
```
```
.......ERROR:tensorflow:Timed out waiting for notification
E..ERROR:tensorflow:Attempting to use uninitialized value Variable
	 [[{{node _retval_Variable_0_0}}]]
..
======================================================================
ERROR: testWhileTimeOutWithControlFlowV2 (__main__.ControlFlowTest)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 1334, in _do_call
    return fn(*args)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 1319, in _run_fn
    options, feed_dict, fetch_list, target_list, run_metadata)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 1407, in _call_tf_sessionrun
    run_metadata)
tensorflow.python.framework.errors_impl.DeadlineExceededError: Timed out waiting for notification

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/framework/test_util.py"", line 412, in wrapper
    fn(*args, **kwargs)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/kernel_tests/control_flow_ops_py_test.py"", line 1986, in testWhileTimeOut
    sess.run(r, options=run_options)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/framework/test_util.py"", line 1056, in run
    return super(ErrorLoggingSession, self).run(*args, **kwargs)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 929, in run
    run_metadata_ptr)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 1152, in _run
    feed_dict_tensor, options, run_metadata)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 1328, in _do_run
    run_metadata)
  File ""/private/var/tmp/_bazel_fei/5dc7b372a7c45427ff30500d3e22fe26/execroot/org_tensorflow/bazel-out/darwin-opt/bin/tensorflow/python/kernel_tests/control_flow_ops_py_test.runfiles/org_tensorflow/tensorflow/python/client/session.py"", line 1348, in _do_call
    raise type(e)(node_def, op, message)
tensorflow.python.framework.errors_impl.DeadlineExceededError: Timed out waiting for notification

----------------------------------------------------------------------
Ran 20 tests in 4.698s

FAILED (errors=1)
```",PrComment,https://github.com/tensorflow/tensorflow/pull/23811#discussion_r234868570,feihugis,2018-11-20 04:51:50,22217,23811,Code bug,1,"After changing it to be as follows, the [code] did not arise as expected. I attach the log of the test case here. ``[code]`[code]`[code]``",0
"That's working as expected. The external error is first set [here](https://github.com/tensorflow/tensorflow/blob/f25493f9c0ae0dec6db31dfe7fd19ed01b57c23d/tensorflow/core/common_runtime/direct_session.cc#L1699-L1700) before ongoing execution is cancelled, so the `CancelledError` won't bubble up to the client code. However, it's still important to set it to some kind of error, to prevent additional ops from executing (and potentially mutating state based on an incorrect value).",PrComment,https://github.com/tensorflow/tensorflow/pull/23811#discussion_r235060504,mrry,2018-11-20 15:55:01,22217,23811,Code bug,1,"That's working as expected. The external error is first set [here]([url]#L1699-L1700) before ongoing execution is cancelled, so the [code] won't bubble up to the client code. However, it's still important to set it to some kind of error, to prevent additional ops from executing (and potentially mutating state based on an incorrect value).",0
Thanks for your explanation! Got better understanding. It makes sense. Will submit the change tonight (only have limited time to access the laptop this week),PrComment,https://github.com/tensorflow/tensorflow/pull/23811#discussion_r235073341,feihugis,2018-11-20 16:24:34,22217,23811,Code bug,1,Thanks for your explanation! Got better understanding. It makes sense. Will submit the change tonight (only have limited time to access the laptop this week),4
I think output_shape is supposed to be a tensor and not a tensorshape,PrComment,https://github.com/tensorflow/tensorflow/pull/24018#discussion_r284924514,alextp,2019-05-16 22:41:47,21964,24018,Data bug,0,I think output_shape is supposed to be a tensor and not a tensorshape,0
"```suggestion
          raise IndexError('Row key {} out of bounds'.format(row_key))
```",PrComment,https://github.com/tensorflow/tensorflow/pull/24723#discussion_r246511062,penpornk,2019-01-09 19:32:34,24679,24723,Data bug,0,``[code]``,0
Can we just use `value[i]` and skip using `value`?,PrComment,https://github.com/tensorflow/tensorflow/pull/24723#discussion_r246511547,penpornk,2019-01-09 19:34:08,24679,24723,Data bug,0,Can we just use [code] and skip using [code]?,0
No control dependencies in tfv2,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r271957704,alextp,2019-04-03 22:30:27,27478,27479,Documentation bug,0,No control dependencies in tfv2,-1
tf.function exists so no need to import from contrib which doesn't exist in tf2,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r271957783,alextp,2019-04-03 22:30:48,27478,27479,Documentation bug,0,tf.function exists so no need to import from contrib which doesn't exist in tf2,0
The deprecation message I think is fine using a tf.Session; it's giving directions to 1.x users about how to switch within 1.x. ,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r271958313,allenlavoie,2019-04-03 22:32:51,27478,27479,Documentation bug,0,The deprecation message I think is fine using a tf.Session; it's giving directions to 1.x users about how to switch within 1.x.,2
"The best thing to do with 1.x vs. 2.x docstrings is to make a new symbol which is v2-only with the new docstring (no need to mention control dependencies at all there, and certainly no need to mention Sessions) and have a v1-only symbol with the same name which has the old docstring. The v1 symbol should call the v2 symbol.

We're still planning on making a couple 1.x releases I believe, so we should preserve the existing information in the v1 docstring.

Example of this kind of transformation (although it's copying a bit more than you'll need to): https://github.com/tensorflow/tensorflow/commit/dd0b3d3d724f13bb99423e92ea3e32601058ff2a

Note the tf_export lines, which control which versions the symbol is exposed in.",PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r271960106,allenlavoie,2019-04-03 22:40:35,27478,27479,Documentation bug,0,"The best thing to do with 1.x vs. 2.x docstrings is to make a new symbol which is v2-only with the new docstring (no need to mention control dependencies at all there, and certainly no need to mention Sessions) and have a v1-only symbol with the same name which has the old docstring. The v1 symbol should call the v2 symbol. We're still planning on making a couple 1.x releases I believe, so we should preserve the existing information in the v1 docstring. Example of this kind of transformation (although it's copying a bit more than you'll need to): [url] Note the tf_export lines, which control which versions the symbol is exposed in.",0
"@allenlavoie I finished the work as [`dd0b3d3`](https://github.com/tensorflow/tensorflow/commit/dd0b3d3d724f13bb99423e92ea3e32601058ff2a), but do you thing is good to double the code is just for documenting?I good I can commit the code. Or should I leave or close this issue, and re-open when release when finalizing tfv2?",PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272367007,hksonngan,2019-04-04 21:04:01,27478,27479,Documentation bug,0,"@allenlavoie I finished the work as [[code]]([url] but do you thing is good to double the code is just for documenting?I good I can commit the code. Or should I leave or close this issue, and re-open when release when finalizing tfv2?",0
A little duplication is fine. They're giving different information.,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272369018,allenlavoie,2019-04-04 21:10:44,27478,27479,Documentation bug,0,A little duplication is fine. They're giving different information.,2
"this is document [control_dependencies](https://www.tensorflow.org/versions/r2.0/api_docs/python/tf/control_dependencies),
And in [migration guide](https://www.tensorflow.org/alpha/guide/migration_guide) have it.
Also this code works with tfv2 nightly build.",PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272690922,hksonngan,2019-04-05 18:04:45,27478,27479,Documentation bug,0,this is document [control_dependencies]([url] And in [migration guide]([url] have it. Also this code works with tfv2 nightly build.,0
add comment as [`b38ef23`](https://github.com/tensorflow/tensorflow/pull/27479/commits/b38ef235d56a340cb080da328f47294ce24a92ec),PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272691817,hksonngan,2019-04-05 18:07:38,27478,27479,Documentation bug,0,add comment as [[code]]([url],0
@allenlavoie  I modify as [`b38ef23`](https://github.com/tensorflow/tensorflow/pull/27479/commits/b38ef235d56a340cb080da328f47294ce24a92ec),PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272692124,hksonngan,2019-04-05 18:08:38,27478,27479,Documentation bug,0,@allenlavoie I modify as [[code]]([url],0
"`from tensorflow.python.eager import function` is for decorator function.defun.
refer to [`control flow unit test`](https://github.com/tensorflow/tensorflow/blob/1d54cbf4a2252215c5d2ce9accb5e498a7c2a704/tensorflow/python/kernel_tests/control_flow_util_v2_test.py)",PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272695430,hksonngan,2019-04-05 18:19:09,27478,27479,Documentation bug,0,[code] is for decorator function.defun. refer to [[code]]([url],0
We need to use the public API in our documentation.,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272699339,allenlavoie,2019-04-05 18:31:22,27478,27479,Documentation bug,0,We need to use the public API in our documentation.,0
"```python
from tensorflow.python.framework import function
@function.Defun()
def f():
  tensor = tf.range(10)
  tf.print(tensor, output_stream=sys.stderr)
  return tensor

range_tensor = f()
```
raise InvalidArgumentError as is expected",PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r272704747,hksonngan,2019-04-05 18:48:33,27478,27479,Documentation bug,0,``[code]`` raise InvalidArgumentError as is expected,0
s/defuns/tf.function,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r293873641,alextp,2019-06-14 16:08:17,27478,27479,Documentation bug,0,s/defuns/tf.function,0
only a concern in legacy v1 graph mode,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r293873746,alextp,2019-06-14 16:08:37,27478,27479,Documentation bug,0,only a concern in legacy v1 graph mode,0
Yes but you don't need the control dependency if inside a tf.function or with eager execution enabled,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r293874110,alextp,2019-06-14 16:09:38,27478,27479,Documentation bug,0,Yes but you don't need the control dependency if inside a tf.function or with eager execution enabled,0
Yes but don't use the deprecated function.Defun in documentation,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r293874290,alextp,2019-06-14 16:10:06,27478,27479,Documentation bug,0,Yes but don't use the deprecated function.Defun in documentation,-1
Remove the TODO,PrComment,https://github.com/tensorflow/tensorflow/pull/27479#discussion_r293874390,alextp,2019-06-14 16:10:27,27478,27479,Documentation bug,0,Remove the TODO,0
"```suggestion
      [Self-Normalizing Neural Networks (Klambauer et al, 2017)]
```",PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r275167263,kyscg,2019-04-14 17:52:41,27657,27837,Documentation bug,0,``[code]``,0
"```suggestion
      (https://arxiv.org/abs/1706.02515)
```",PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r275167271,kyscg,2019-04-14 17:52:51,27657,27837,Documentation bug,0,``[code]``,0
Shouldn't you add `kernel_initializer='lecun_normal'` ?,PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r275433845,ekerazha,2019-04-15 16:03:37,27657,27837,Documentation bug,0,Shouldn't you add [code] ?,0
"Added `kernel_initializer='lecun_normal'`, however note that usually `'glorot_uniform'` is recommended, and `activation='selu'` need not indicate otherwise.",PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r275442153,bharatr21,2019-04-15 16:23:51,27657,27837,Documentation bug,0,"Added [code], however note that usually [code] is recommended, and [code] need not indicate otherwise.",0
"@Bharat123rox SELU needs lecun_normal initialization and, when used, AlphaDropout instead of Dropout ",PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r275668363,ekerazha,2019-04-16 07:47:19,27657,27837,Documentation bug,0,"@Bharat123rox SELU needs lecun_normal initialization and, when used, AlphaDropout instead of Dropout",0
Add kernel_initializer='lecun_normal' here too,PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r276251450,ekerazha,2019-04-17 13:51:22,27657,27837,Documentation bug,0,Add kernel_initializer='lecun_normal' here too,0
Add kernel_initializer='lecun_normal' here too,PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r276251613,ekerazha,2019-04-17 13:51:44,27657,27837,Documentation bug,0,Add kernel_initializer='lecun_normal' here too,0
trim,PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r279043146,tanzhenyu,2019-04-26 17:43:46,27657,27837,Documentation bug,0,trim,0
we really don't need that many digits here.,PrComment,https://github.com/tensorflow/tensorflow/pull/27837#discussion_r279043246,tanzhenyu,2019-04-26 17:44:03,27657,27837,Documentation bug,0,we really don't need that many digits here.,-1
"`batch_util::MaybeMoveSliceToElement` is also missing these cases, I didn't add them here because I haven't verified it's ok",PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r284851141,BryanCutler,2019-05-16 18:54:38,28775,28776,Data bug,1,"[code] is also missing these cases, I didn't add them here because I haven't verified it's ok",-1
You can go ahead and add them there too. Thanks.,PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r285778950,jsimsa,2019-05-20 21:40:33,28775,28776,Data bug,1,You can go ahead and add them there too. Thanks.,3
You can verify that this works by adding a test to `unbatch_test.py` that uses uint32 / uint64 elements.,PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r285779265,jsimsa,2019-05-20 21:41:47,28775,28776,Data bug,1,You can verify that this works by adding a test to [code] that uses uint32 / uint64 elements.,0
"In addition to the test here, could you also add a Python-level test to `from_tensor_slices_test.py`? Thanks.",PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r285779384,jsimsa,2019-05-20 21:42:19,28775,28776,Data bug,1,"In addition to the test here, could you also add a Python-level test to [code]? Thanks.",2
"sure, will do",PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r285782191,BryanCutler,2019-05-20 21:53:19,28775,28776,Data bug,1,"sure, will do",2
done,PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r286822423,BryanCutler,2019-05-23 08:04:50,28775,28776,Data bug,1,done,0
done,PrComment,https://github.com/tensorflow/tensorflow/pull/28776#discussion_r286822467,BryanCutler,2019-05-23 08:04:59,28775,28776,Data bug,1,done,0
"Use array_ops.shape(op.inputs[0], out_type=dtypes.int64) instead of an explicit cast.

Also don't use `ops.dtypes`, just import the dtypes module here (we don't want to depend on what modules are imported by another module).",PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r294373736,alextp,2019-06-17 16:04:19,11651,29815,Algorithm design bug,0,"Use array_ops.shape(op.inputs[0], out_type=dtypes.int64) instead of an explicit cast. Also don't use [code], just import the dtypes module here (we don't want to depend on what modules are imported by another module).",0
Same shape and dtype commentds apply here,PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r294373811,alextp,2019-06-17 16:04:31,11651,29815,Algorithm design bug,0,Same shape and dtype commentds apply here,0
Thank you for your comment. I corrected the code as instructed.,PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r294553881,lioutasb,2019-06-17 23:13:51,11651,29815,Algorithm design bug,0,Thank you for your comment. I corrected the code as instructed.,3
Thank you for your comment. I corrected the code as instructed.,PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r294553915,lioutasb,2019-06-17 23:13:58,11651,29815,Algorithm design bug,0,Thank you for your comment. I corrected the code as instructed.,3
Please remove debug print,PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r294999172,alextp,2019-06-18 19:53:33,11651,29815,Algorithm design bug,0,Please remove debug print,0
"I see the same print used earlier [here](https://github.com/tensorflow/tensorflow/blob/e67dc75850fe3a54071fdd9db6ad91906ad51797/tensorflow/python/kernel_tests/extract_image_patches_grad_test.py#L104), should I remove that as well?",PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r295003548,lioutasb,2019-06-18 20:04:37,11651,29815,Algorithm design bug,0,"I see the same print used earlier [here]([url]#L104), should I remove that as well?",0
Done,PrComment,https://github.com/tensorflow/tensorflow/pull/29815#discussion_r295065545,lioutasb,2019-06-18 23:12:17,11651,29815,Algorithm design bug,0,Done,0
"no reference to internal symbols, just say tf.InvalidArgumentError",PrComment,https://github.com/tensorflow/tensorflow/pull/29985#discussion_r295836219,alextp,2019-06-20 14:34:04,29276,29985,Documentation bug,0,"no reference to internal symbols, just say tf.InvalidArgumentError",0
@alextp Thanks. The PR has been updated.,PrComment,https://github.com/tensorflow/tensorflow/pull/29985#discussion_r295873342,yongtang,2019-06-20 15:47:37,29276,29985,Documentation bug,0,@alextp Thanks. The PR has been updated.,3
"I think it would actually be enough to just to swap `convert_to_tensor` for `cast` (since `cast` first applies `convert_to_tensor` then casts iff necessary):

```python
start = cast(start, dtype=dtype, name=""start"")
limit = cast(start, dtype=dtype, name=""limit"")
delta = cast(start, dtype=dtype, name=""delta"")
```",PrComment,https://github.com/tensorflow/tensorflow/pull/29987#discussion_r296319949,tomhennigan,2019-06-21 17:08:31,29867,29987,Data bug,0,I think it would actually be enough to just to swap [code] for [code] (since [code] first applies [code] then casts iff necessary): ``[code]``,0
@tomhennigan Thanks. The PR has been updated.,PrComment,https://github.com/tensorflow/tensorflow/pull/29987#discussion_r305532059,yongtang,2019-07-19 21:36:21,29867,29987,Data bug,0,@tomhennigan Thanks. The PR has been updated.,3
Please pass a name into these casts too :),PrComment,https://github.com/tensorflow/tensorflow/pull/29987#discussion_r305590588,tomhennigan,2019-07-20 19:35:19,29867,29987,Data bug,0,Please pass a name into these casts too :),2
Can we use assert_is_compatible_with instead of try catch?,PrComment,https://github.com/tensorflow/tensorflow/pull/30053#discussion_r299246043,pavithrasv,2019-07-01 22:52:36,30040,30053,Algorithm design bug,0,Can we use assert_is_compatible_with instead of try catch?,0
Please remove comment.,PrComment,https://github.com/tensorflow/tensorflow/pull/30053#discussion_r299246164,pavithrasv,2019-07-01 22:53:03,30040,30053,Algorithm design bug,0,Please remove comment.,0
Thanks @pavithrasv. The PR has been updated with `assert_is_compatible_with`.,PrComment,https://github.com/tensorflow/tensorflow/pull/30053#discussion_r299286458,yongtang,2019-07-02 02:57:59,30040,30053,Algorithm design bug,0,Thanks @pavithrasv. The PR has been updated with [code].,3
@pavithrasv Update. Thanks.,PrComment,https://github.com/tensorflow/tensorflow/pull/30053#discussion_r299286490,yongtang,2019-07-02 02:58:11,30040,30053,Algorithm design bug,0,@pavithrasv Update. Thanks.,3
What is happening here? I don't understand why cleanup only needs to be called if other resources are not being cleared.,PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297324783,alextp,2019-06-25 18:12:26,29695,30102,Code bug,1,What is happening here? I don't understand why cleanup only needs to be called if other resources are not being cleared.,-1
